assigned_id,nb_assigned_ids,nb_fingerprints,ownership,id_ownership
b2da5f1d-5267-47f1-9e05-bfbf9ac5c2ab,1,4,1.000000,1d39f953-a08e-494e-acf6-e594832b010a
f4dd766d-8235-4d0d-8aeb-0159cb6136c0,1,1,1.000000,e99b3521-4e62-4230-b899-85c9dbed1921
5c488e50-df45-44ff-a1a6-2555c549c0b5,1,3,1.000000,2c383b80-2256-4ece-81d4-c81290a10a14
b4d88578-be18-4487-8619-c3a11a690a85,1,1,1.000000,c33e02f8-4665-4d6c-8781-4a5c991889da
cc236ca0-a4aa-4048-ad14-57cbe3f6f701,1,1,1.000000,d7969eaf-cd67-4ac5-b060-393d864f8525
cd07ad99-b771-4c18-8fe3-48ac6afec3f1,1,4,1.000000,9a750eec-46c2-4720-b481-a0d6f03af47b
cfedf90b-f315-4203-b08a-7b281a185394,1,1,1.000000,1a2a7fa6-a936-4e87-a513-50ea19f0483e
bd28fae6-85c6-4fa7-8524-e354dcea1456,1,3,1.000000,2657b615-04b0-4c11-8343-1245c9c07676
bad7bfd7-acaa-468c-b35c-c0a696aa894e,1,1,1.000000,3284e414-8b55-431b-996f-5e5cf9e96ed9
7f640e9d-5258-4335-affc-b55742642a73,1,2,1.000000,2bef0281-b2d9-41ac-967c-45835e5ba8c0
79787d55-ac2f-4d1c-a78a-ca4ebb71ea04,1,5,1.000000,7ce6f4e7-3343-4519-8d80-7b97f0fa9e57
6a967e55-07d2-4234-be98-df1e22dc337e,1,3,1.000000,ad30762b-ff39-441d-a0f7-d388fcb65c5d
f23f55cf-9db0-460a-8750-6affb255e465,1,8,1.000000,e99b3521-4e62-4230-b899-85c9dbed1921
e52d1c65-7b65-4872-a6ec-c3a0fa392e16,1,1,1.000000,5ac34c91-a3b4-4a11-a940-a4babf02057f
64c7d7c2-f125-4aa4-81d4-972106050fbb,1,3,1.000000,c33e02f8-4665-4d6c-8781-4a5c991889da
37b08bec-9892-4b3e-b016-69d065e5bbcd,1,1,1.000000,6703acf0-f2c1-4b80-a158-fbbe091d3948
bf445084-d4df-42f5-b280-27d106675e1e,1,2,1.000000,a3f79161-ce4f-4ec0-9c53-67b5d89375d4
faf72e82-9ffc-4a4f-ae76-597a05fba6d2,1,1,1.000000,d7969eaf-cd67-4ac5-b060-393d864f8525
d739351a-1e53-4333-8cfe-56046d713248,1,5,1.000000,bb86048e-c4fd-4bc1-8fda-a4fb5b391a14
1b3e7bd9-c34e-45b4-92e5-403b80d7835b,1,15,1.000000,1a2a7fa6-a936-4e87-a513-50ea19f0483e
c9f92547-fc7d-47e9-a3f6-8733fa02556f,1,7,1.000000,1729815c-0eca-4350-ab5c-5ce2c530fcd4
7366c3f9-84d7-4a8e-9510-b4c5a9f82bec,1,1,1.000000,595525a1-8ff1-493d-bdef-74ecb74d182b
5ee518d6-c349-416d-af4d-bc432a743607,1,9,1.000000,8e7f3b7f-2631-4b94-a2ae-31e8f02f07cd
5dd569bc-6cab-40ab-95b1-f712d7a2bc2b,1,13,1.000000,3284e414-8b55-431b-996f-5e5cf9e96ed9
9c9a5b75-0139-46f7-8c23-f80b7d6295fc,1,4,1.000000,f4f25187-82c7-4265-9bf9-71bc8ed1701f
b6bb87c9-9a2c-4e9f-b431-6c6380ba2233,1,1,1.000000,be62454c-9208-4099-9ed2-02aa2de09509
8c0de605-06c2-455a-b821-8272b3ef022f,1,3,1.000000,b31c10f0-ddb3-4d3f-b6b1-6ac865523ec8
04065a97-9b3f-4a5a-839d-06b595bd33e8,1,7,1.000000,30f64336-9100-4dbf-b67b-4a2096a38da9
47220e18-656d-433c-ac6e-44e44de75f74,1,3,1.000000,5e3d6bde-1451-4103-89a6-c67d81f63ed6
6fdf6ce4-40af-45a1-ae62-33fc5ceccffe,1,2,1.000000,8e72a8bd-ae9b-460b-9573-aba4b21efb12
b85e13e8-41cf-47c7-8724-f4a092eefb85,1,2,1.000000,17b99863-8bfd-492d-8451-374fd7cde36c
71138b30-e389-4ccf-bdad-1642bfc8b45f,1,13,1.000000,628a06f1-ca1e-4e6e-9b38-5e23da554b53
1510953b-6173-4dcc-8dab-f471bb28d4e6,1,1,1.000000,15f3a523-0299-4249-8ccc-fee0b320040f
