assigned_id,nb_assigned_ids,nb_fingerprints,ownership,id_ownership
26c33c0f-32e6-452c-a1fc-6d6580e930da,1,1,1.000000,1d39f953-a08e-494e-acf6-e594832b010a
285b6449-637d-4412-828a-c2f77b7196b4,1,1,1.000000,e99b3521-4e62-4230-b899-85c9dbed1921
44ce2ee1-4294-47a6-8cc2-607727eeed65,1,1,1.000000,2c383b80-2256-4ece-81d4-c81290a10a14
364ce614-0a75-4548-a488-6b61c6139bc2,1,1,1.000000,c33e02f8-4665-4d6c-8781-4a5c991889da
f6776948-bf1e-4f1c-a35f-5e79684e6ff8,1,1,1.000000,d7969eaf-cd67-4ac5-b060-393d864f8525
9cf596b1-d6cd-4159-99be-1bd634118953,8,9,0.222222,5771f07a-575e-4004-a3a5-db3ee44bb1b0
de301ca4-5d0f-4563-8271-e7dfc497f4bc,1,1,1.000000,1a2a7fa6-a936-4e87-a513-50ea19f0483e
60a74034-5fd7-4dd0-a1dd-d4d8d72e2ed7,1,1,1.000000,2657b615-04b0-4c11-8343-1245c9c07676
3e100c49-880b-4f1a-9490-0fc85d0a2ba6,1,1,1.000000,3284e414-8b55-431b-996f-5e5cf9e96ed9
65251239-6cb7-44dc-bab4-e14c7fba381a,1,1,1.000000,2bef0281-b2d9-41ac-967c-45835e5ba8c0
4bb5b583-0c4a-4f81-875c-8e494cc750bb,1,1,1.000000,7ce6f4e7-3343-4519-8d80-7b97f0fa9e57
0e4c2fca-e24c-4e41-88b0-478b99b86e20,1,1,1.000000,ad30762b-ff39-441d-a0f7-d388fcb65c5d
7fa8ed30-81b5-4e85-b2e8-fc439c925c93,2,3,0.666667,340b7157-11e5-4463-a088-59ca98df39cd
5ae97c32-ce60-46ab-9eb9-dea3fc2ddba1,1,1,1.000000,6703acf0-f2c1-4b80-a158-fbbe091d3948
38519b0b-5f88-4b68-82c8-a6fee628555e,1,1,1.000000,a3f79161-ce4f-4ec0-9c53-67b5d89375d4
d79f718e-83a3-4b5f-9249-7e766ded3bb4,1,1,1.000000,bb86048e-c4fd-4bc1-8fda-a4fb5b391a14
f7e49f03-ca96-4037-98d5-ab6b87c354bd,1,1,1.000000,1729815c-0eca-4350-ab5c-5ce2c530fcd4
