assigned_id,nb_assigned_ids,nb_fingerprints,ownership,id_ownership
f783615e-77aa-43ac-a772-a8d3a4f1844f,1,1,1.000000,1d39f953-a08e-494e-acf6-e594832b010a
92728389-9960-49d7-bf3f-c2b3a13f358b,1,1,1.000000,e99b3521-4e62-4230-b899-85c9dbed1921
2db3c178-074d-42e6-b9dd-28066a4caf83,1,1,1.000000,2c383b80-2256-4ece-81d4-c81290a10a14
da3e7b21-a03f-4a19-9758-34055999699f,1,1,1.000000,c33e02f8-4665-4d6c-8781-4a5c991889da
a00e2aa0-0050-4921-94fe-2e43a1011db3,1,1,1.000000,d7969eaf-cd67-4ac5-b060-393d864f8525
80a7e4b8-8b8c-4a70-abba-d24a83812aeb,1,1,1.000000,9a750eec-46c2-4720-b481-a0d6f03af47b
c30a5491-cfb0-43e1-861f-d19691728b19,1,1,1.000000,1a2a7fa6-a936-4e87-a513-50ea19f0483e
a4906bf9-4424-4144-a8c5-7ed2b3719c30,1,1,1.000000,2657b615-04b0-4c11-8343-1245c9c07676
aaf21d42-fabe-4019-83cd-e027299efcae,1,1,1.000000,3284e414-8b55-431b-996f-5e5cf9e96ed9
7e512ee2-8732-4485-8375-a69924cb237d,1,1,1.000000,2bef0281-b2d9-41ac-967c-45835e5ba8c0
ec628751-4b26-439b-b35d-4a01941e07ca,1,1,1.000000,7ce6f4e7-3343-4519-8d80-7b97f0fa9e57
6931986c-690d-46ee-b2f5-458eba82069e,1,1,1.000000,ad30762b-ff39-441d-a0f7-d388fcb65c5d
b6287313-92f4-42ab-8293-ec7bb86b14b3,1,1,1.000000,5ac34c91-a3b4-4a11-a940-a4babf02057f
f19b1bda-e02a-4f5f-ba75-feadbec37ed2,1,1,1.000000,6703acf0-f2c1-4b80-a158-fbbe091d3948
ab92d04c-d522-441e-830a-cedd2e46ce64,1,1,1.000000,a3f79161-ce4f-4ec0-9c53-67b5d89375d4
8549fb89-49f0-48d9-a624-81ba65b20536,1,1,1.000000,bb86048e-c4fd-4bc1-8fda-a4fb5b391a14
8426ec85-1254-44ec-8027-ecbfebca28fa,1,2,1.000000,1729815c-0eca-4350-ab5c-5ce2c530fcd4
