assigned_id,nb_assigned_ids,nb_fingerprints,ownership,id_ownership
47251f7e-596d-4f02-8634-6769eeb16459,2,50,0.560000,1d39f953-a08e-494e-acf6-e594832b010a
655107c9-a506-49f9-8994-5f42231b4c27,1,8,1.000000,e99b3521-4e62-4230-b899-85c9dbed1921
486be21d-4b5f-4767-84b6-b3891ec59816,1,12,1.000000,2c383b80-2256-4ece-81d4-c81290a10a14
b31d8d22-7dbc-4d36-a6bf-b3873a4adec6,1,2,1.000000,c33e02f8-4665-4d6c-8781-4a5c991889da
6b2006a6-cfdf-4119-9931-ba3d2141c251,1,2,1.000000,d7969eaf-cd67-4ac5-b060-393d864f8525
e4d1a975-519b-45b0-8a8e-b12148d35875,1,33,1.000000,9a750eec-46c2-4720-b481-a0d6f03af47b
445def62-86b4-4f94-967b-69104a8c5a40,1,6,1.000000,1a2a7fa6-a936-4e87-a513-50ea19f0483e
0faa4fea-b377-4f8c-a647-47786b836fa9,1,52,1.000000,2657b615-04b0-4c11-8343-1245c9c07676
696b9905-a482-4944-b6fa-0ab79f409e4b,1,31,1.000000,3284e414-8b55-431b-996f-5e5cf9e96ed9
a316921e-6077-4431-a10c-f8623cd7be7e,1,3,1.000000,2bef0281-b2d9-41ac-967c-45835e5ba8c0
5a03f1cd-a7af-491f-af87-fac698b699c5,1,2,1.000000,7ce6f4e7-3343-4519-8d80-7b97f0fa9e57
09aa9c3a-fa64-417c-9c5d-6124ae6cca04,1,1,1.000000,ad30762b-ff39-441d-a0f7-d388fcb65c5d
c8d47800-cadf-4894-8aa8-c6550854b8f8,1,1,1.000000,5ac34c91-a3b4-4a11-a940-a4babf02057f
2cd1b38b-a853-4355-96da-e37c63b116d1,1,32,1.000000,6703acf0-f2c1-4b80-a158-fbbe091d3948
1c963e95-b764-4173-bd74-7a31ad643229,1,2,1.000000,a3f79161-ce4f-4ec0-9c53-67b5d89375d4
67980a1f-84e8-4cdc-8c7f-fdb57521ebe6,1,2,1.000000,bb86048e-c4fd-4bc1-8fda-a4fb5b391a14
2c11ef4b-c238-4ddf-8010-63a3643eb99f,1,41,1.000000,1729815c-0eca-4350-ab5c-5ce2c530fcd4
16a0d460-6a0d-44f2-9d4b-4787c71ed7df,1,1,1.000000,595525a1-8ff1-493d-bdef-74ecb74d182b
8a9854d8-bd35-4428-a505-852d7ba20ae7,1,3,1.000000,8e7f3b7f-2631-4b94-a2ae-31e8f02f07cd
8722b45b-371e-4b1e-aaff-147d29484d54,1,48,1.000000,f4f25187-82c7-4265-9bf9-71bc8ed1701f
bc70cf39-3169-493c-8057-d948a6f58519,1,1,1.000000,be62454c-9208-4099-9ed2-02aa2de09509
73ecb091-54b4-46ca-827d-e5e56e39cfb1,1,11,1.000000,b31c10f0-ddb3-4d3f-b6b1-6ac865523ec8
efe9df22-f311-4eba-833a-fb374cdf1079,1,3,1.000000,30f64336-9100-4dbf-b67b-4a2096a38da9
c2a7eab1-aec0-48db-8ccd-aa662684f065,1,47,1.000000,5e3d6bde-1451-4103-89a6-c67d81f63ed6
b1e53b3b-7727-4a55-b727-9f6d4829d48d,1,20,1.000000,8e72a8bd-ae9b-460b-9573-aba4b21efb12
4d55da64-a2a8-4feb-aa8a-685808b4b7ae,1,41,1.000000,17b99863-8bfd-492d-8451-374fd7cde36c
54e33417-098e-4d2f-bafe-5da7e08b1fa2,1,26,1.000000,628a06f1-ca1e-4e6e-9b38-5e23da554b53
de5dafee-6f38-4142-9999-0bb1ea3e93d7,1,7,1.000000,15f3a523-0299-4249-8ccc-fee0b320040f
68542166-415d-4da5-aa5c-60abeb888ba7,1,7,1.000000,8a0fe7de-deff-4ffa-acbf-192cb2d37b39
7b4a5669-f683-4aa3-aaa7-3c3f713034cd,1,50,1.000000,f61809d2-a428-4a2c-81e4-461ea9908687
24e251f8-7521-4015-8f42-3ad2c25a2524,1,41,1.000000,68942969-0475-4a26-931b-d1d8043a659c
e6a0de05-a6c9-4841-ab56-a5c4ba9729e2,1,1,1.000000,1bc74fba-d84b-4bcc-9386-cb329e96d9e3
c5bfba0c-72ad-4c67-a343-1d0f004824f6,1,1,1.000000,c17f5405-360e-43d7-9b50-bccf6faf2207
84f76360-394c-41b7-98a9-381cb2a41586,2,26,0.961538,b598bd23-8da8-4ecf-8ed7-f22321137698
4fb1d8b7-d1b0-4683-ab03-03db82af8bdc,1,4,1.000000,3080614b-46eb-4c0d-b1ff-b9dc13bbc44b
c247a263-bc05-4ff4-96a2-73f9ffbda329,1,1,1.000000,d4be492d-c9ee-46a0-b1ab-076386b61b85
79b06733-37c7-4fbb-b3c8-8a0585c09985,1,20,1.000000,4f84b332-20fa-45e8-b9e0-e9fd0839492a
22d9e47e-6272-4bc7-9967-59189b6e84e3,1,52,1.000000,efca79c2-0b12-4ce7-a28f-68ad9193990d
60246ebd-7fc1-4eba-9aea-80a8e9134fe8,1,5,1.000000,5e1920ed-d676-4151-a8ff-1153e7b7561f
73204f35-35e6-44b0-acd3-87017d719281,1,1,1.000000,68e7ae29-15ff-402c-adc1-76d5a932c984
dbce01ec-ad53-4e7b-a9a6-ce6e9f4b220c,1,1,1.000000,b34a8c1a-f43f-4635-9799-9891ed21239a
4060d346-43b7-4065-9bf5-b67372c5ef4f,1,22,1.000000,142269c1-304f-434d-be4c-cbe566ba1379
7bfe140f-a99a-4599-a9b8-81b6d1d680f9,1,17,1.000000,b8f4eb79-baaf-442b-ada2-5bcd5cf89df4
6b1e62f4-7cb8-48fb-8c5a-a1ce0f6edd9f,1,1,1.000000,8537fdf9-7619-499b-b288-a3cfa1ee546f
7a4030ec-8c93-4ab1-ac6c-30022566a100,1,17,1.000000,ad30762b-ff39-441d-a0f7-d388fcb65c5d
c24507b5-46b3-442b-97d4-d7a85f3a7c6c,1,51,1.000000,5e5bd954-ae5a-4f7d-a16b-85bc7f3203e5
68ee1419-bc6c-4856-a559-37de31343023,1,46,1.000000,5ac34c91-a3b4-4a11-a940-a4babf02057f
94675e64-b777-4b24-a3db-5add60a8475d,1,44,1.000000,adf5227c-74ef-49bf-b9fc-2fb8cf302732
2d39ef88-e113-4b71-a848-50efa5a1f36d,1,49,1.000000,4f2ed62c-2a18-4888-86c1-aa01ba21b64f
d3ec8db7-2e43-48d3-add7-9aa3092c0afc,1,15,1.000000,8b10f12f-516a-44ee-9e79-134d040d1ef4
f1de6c5f-5430-4df6-bfc3-db197d991136,1,4,1.000000,be47e9a1-0600-40bc-8360-0fc2c99c4ca2
8a51c5cc-ba7e-47b4-b39e-5b8a0d93787b,1,15,1.000000,595525a1-8ff1-493d-bdef-74ecb74d182b
e8af2738-63ef-4fe3-8a4e-cc2d53da0b27,1,44,1.000000,21cbaff6-4d5f-4083-9edf-9523563b74ae
9b605a0f-b3c5-43b8-8080-5111d3a1e1f1,1,26,1.000000,4d49cfb2-841d-4a04-81cb-7d1b39a507b4
8d5ea99d-e4d9-46fe-9f08-3f8aeba04519,1,24,1.000000,1bc74fba-d84b-4bcc-9386-cb329e96d9e3
fc7aa863-6998-48a2-8944-58142c1cc772,1,29,1.000000,9a8ce184-8911-4e32-be51-261497e0d919
e43dc04b-6e8f-49e7-b160-15205e0f2606,1,25,1.000000,c17f5405-360e-43d7-9b50-bccf6faf2207
ac6b6791-9e09-48f6-8098-f8d929d63880,1,15,1.000000,49fcf025-22ca-4e4b-85b8-278b855e63b7
ed900b82-9d1e-40e1-b2e3-3b6d4947b7bf,1,9,1.000000,d4be492d-c9ee-46a0-b1ab-076386b61b85
3eb2564e-fe0c-48f1-9871-0b7b91d82cde,1,52,1.000000,0062535e-d9ab-4cb0-ae8f-79133b440129
d52005fe-a1ac-4bc0-b8b7-31727ae25328,1,1,1.000000,7f683754-6c34-4de6-b54f-367de9daf770
0a67bd54-0ef8-49a9-ba5c-e182d0228e0e,1,4,1.000000,bc89da45-e92d-43b3-82e6-e4633ecdb0db
79ad768c-8389-4ef4-a663-b1a14bb7723c,1,10,1.000000,639303f6-00f5-4aec-a487-291f27972688
30757fd5-057e-43a6-b740-c4aa1c0b6924,1,6,1.000000,b811ccd0-a9ef-40ef-8326-d8efbf85e50f
c7e438a4-ea06-4dae-abd7-50bee0e7e9f0,1,5,1.000000,c33e02f8-4665-4d6c-8781-4a5c991889da
04a20278-4eef-4128-8c5f-d48721094811,1,47,1.000000,bc19c32d-a271-4dd7-b5e6-62d36d1a3128
860644cf-5ea1-4b2c-a656-aabfcb15e2a9,1,2,1.000000,d7969eaf-cd67-4ac5-b060-393d864f8525
ca71b035-59fc-4355-92e9-fee8e2da1411,1,20,1.000000,2dd5f116-f355-4d81-9790-cb050463be55
438a455e-5ab0-4f78-a574-f3ce8db80332,1,5,1.000000,105b0c95-40d4-43ed-9328-6cbeb200183c
69d18a59-3ad3-437a-a136-5fbd2c63e0a9,1,15,1.000000,68e7ae29-15ff-402c-adc1-76d5a932c984
a3e378b5-1316-4669-bb9d-889b9c95abe0,1,17,1.000000,5f118823-51ee-47bb-859f-1316523af0ed
e6da2ca6-56c2-4095-a004-c7c3e2b72567,1,6,1.000000,71c102e5-a364-450a-b233-6c5e2976b9d1
d36d2ab3-278d-41e1-8826-1667e3579744,1,21,1.000000,8537fdf9-7619-499b-b288-a3cfa1ee546f
94dc1ab7-f1a2-44ec-858c-a73cdfd401e0,1,4,1.000000,1f84d45e-8689-42bf-9ad5-0f9c8753fbde
17f1ab56-6f4c-41b3-b723-6da901204d3e,1,25,1.000000,31fa27b8-6c4d-47b2-8566-b4af4d9ca9e8
1680a9fa-c53b-4ede-80d3-f0ab6e63859b,5,64,0.640625,941cbc5b-b82c-4e79-98d7-87808e8819b9
421e5653-e02d-4c3e-850b-79753560157a,1,22,1.000000,a4869a14-7941-461e-89f4-ea6e19a3866b
b2103d08-89d1-43d3-a1d4-ba6ea35d2139,1,2,1.000000,8758fefb-3ed1-4d64-b75d-b9e3d628eef3
97b1931b-0634-4111-9d19-6ae39827f951,1,15,1.000000,bb86048e-c4fd-4bc1-8fda-a4fb5b391a14
d5d64a3b-1930-4ac4-8da6-47a90591e653,1,9,1.000000,c28aa37d-571e-4b43-bf01-aa14eeb765e7
8b6d7f53-d435-4f54-9f72-f7f01ce56526,1,1,1.000000,5d5b6794-5e6a-45d4-a508-e6ad12155d53
c0a46db4-4351-4913-a02a-54c6a8979b14,1,32,1.000000,4c7e79d1-ebd0-40e5-97cc-5156fe65e1ac
26868ae5-b179-419c-9771-89dadf712953,1,32,1.000000,47bad423-2418-4435-83c8-08ba94003d14
41d98290-5559-4467-8313-e75f98fde34b,1,4,1.000000,b63742da-5e1c-45af-90ad-17c4303b044e
d67ffd48-8afb-4762-bf01-f0a1ef66b042,1,41,1.000000,5f993501-e331-41f8-88ef-8789acff3d7f
4aae9298-5ae8-49c7-bd3d-0d37180f6535,1,20,1.000000,15c7af42-87ad-4bc8-92fa-52ae8f2040fa
84949578-9592-46f8-ad7c-6adf046008b3,1,14,1.000000,7e2037cd-4943-4935-a393-43fc5c390c87
cdeb9c54-f6c9-4410-afb8-2903ca263513,1,17,1.000000,9b9c8be4-8e25-413a-8928-7da271e119ca
536a7d1d-573a-4c1f-b576-4686a5a4e83e,1,36,1.000000,36027d15-9fa5-4ada-bf4b-ed5b5daa5587
b4bd5fbf-b9b9-4a8a-b0e8-9eccd13213ba,1,6,1.000000,340b7157-11e5-4463-a088-59ca98df39cd
1db9be68-379a-4a42-913d-c05c0e084e8d,1,1,1.000000,7df7a9b0-729a-40ef-9403-c28f90d19453
9f90dd63-2dac-46db-a377-68cd39656ccb,1,45,1.000000,0feedf09-ee01-43ea-9489-1b58a00ba227
5cd411c2-b7f8-42f2-8043-0ac66ca1a2fe,1,20,1.000000,5771f07a-575e-4004-a3a5-db3ee44bb1b0
5ebd7df2-410e-47a6-b2d0-e7a3bfee3843,1,8,1.000000,7f683754-6c34-4de6-b54f-367de9daf770
