real_id,nb_assigned_ids,nb_original_fp,ratio,max_chain
907af844-581a-4044-8ddb-8bcc91df32f9,14,49,3.500000,8
a1e159d8-57d0-47b8-9d45-24df63d3595a,4,20,5.000000,11
039c70da-6930-47d6-bdfd-f1d429ade760,7,37,5.285714,12
f812d842-42ac-4a21-8073-f483c059ca2d,7,44,6.285714,16
34f99a24-a6bb-4995-b47c-e02f1c26a820,3,16,5.333333,12
a1a87013-2cc1-4ab5-a85b-9fd21ffffe4b,9,47,5.222222,15
b598bd23-8da8-4ecf-8ed7-f22321137698,4,26,6.500000,22
71bc06fd-068a-4dd5-8c8b-4c7b2e3ff17e,3,18,6.000000,14
78d36156-f985-41f2-b808-8ffa7a87f4b9,6,37,6.166667,15
2f38656b-76d5-4b46-a81d-c90b96495673,12,50,4.166667,12
48a3cfba-dcdc-4833-886c-5cc284e12343,8,49,6.125000,23
618b27ad-6280-4709-8245-2f34c8e13f53,7,41,5.857143,17
028b8603-30a8-498d-97ee-f8a764ed1d88,3,4,1.333333,2
15d97e16-a8bd-47fc-90d0-a7b1505efd0b,5,23,4.600000,10
6691497e-e3b6-4698-a5e3-35f282f0eb8d,9,29,3.222222,10
faede4bf-624b-414f-8bff-7f3bbfc74f7b,9,45,5.000000,10
f6f0f4cc-1446-4e9b-8217-0e87c459d01d,13,23,1.769231,5
5d6b65a6-6a87-4085-900c-575ab429c359,15,43,2.866667,6
06b6d1b3-dda3-4743-96f5-a45079ab6996,2,3,1.500000,2
8d7e30ed-2eb2-48c9-ad99-3d0e8cf03e99,8,36,4.500000,9
c7b87666-56b8-4851-ad87-0ba40803d992,5,29,5.800000,10
f1f761d6-552f-4f35-be9e-b094d7b78160,5,48,9.600000,37
a4b7e876-b24c-4888-85f9-62bcb8a9d776,7,22,3.142857,12
475f6ef0-4e4c-4fdc-b24f-529a349d521e,6,37,6.166667,14
a570d9cd-f8c7-4a04-acd2-701cc226b960,3,31,10.333333,20
b319c8c3-de7b-45c2-ba51-91927dd27b3b,2,24,12.000000,23
2f843830-e489-45c6-a140-48ef168f7d3e,13,38,2.923077,9
941cbc5b-b82c-4e79-98d7-87808e8819b9,7,41,5.857143,13
fff9db58-c20e-4f2c-b07d-9937b70a1273,3,41,13.666667,33
b00c8ba4-8b50-4d81-a08e-fee649ef9423,3,22,7.333333,14
2847c646-a1c3-45b5-815f-46681e3db9c1,14,43,3.071429,9
f258256f-54bc-46fc-baca-9df34d5ff3ac,7,46,6.571429,12
ee629236-d81f-4548-822a-11f979d7f013,10,43,4.300000,10
339569d2-ab4e-4f6d-9e2a-1b9f9fc083aa,6,24,4.000000,10
6da10582-c8f5-41e2-9d10-63b7b66ea527,1,3,3.000000,3
c15796a9-88e4-406f-bd36-788d0e579acd,7,33,4.714286,13
17b06456-e7d7-47f8-adb8-f259fb98dcc9,1,1,1.000000,1
08a984f9-9503-41c3-95a9-001f60ccc981,5,27,5.400000,15
bf609a7c-229e-4dc7-82df-8162b6648e97,4,43,10.750000,19
299be603-a667-4e4b-9287-3e88c441d26c,8,36,4.500000,9
87e53473-180b-4180-830f-6999f612c755,3,20,6.666667,9
59751180-e355-4bfc-b5a2-5c571dfc6efa,7,32,4.571429,11
c1579949-3fb1-4a2a-8a10-4bcba6e0cab7,2,11,5.500000,10
92ef2ca8-10c2-4b32-a999-3af1b85502c7,2,10,5.000000,7
5b42ea58-d3a6-491a-98ea-d6cb61b21abe,5,20,4.000000,7
9c862f56-7315-43ed-9922-be53b612c26b,3,40,13.333333,31
b2adc949-f710-48f8-8159-5533f440730d,9,39,4.333333,15
7cc462c2-3438-4530-81e0-ef36b8cce783,5,14,2.800000,7
a93f061d-7038-4993-a948-be4b7034b354,3,17,5.666667,10
33ee54b5-0d80-4b24-b785-abcf45ee1e3f,6,34,5.666667,16
169a37aa-17e8-4998-adea-e8e08e08013f,5,27,5.400000,10
ae58f689-c66b-4ec7-8bea-c1ef1490288a,1,18,18.000000,18
bb4fc561-441d-4dc9-b9b0-9248820ad968,6,30,5.000000,8
1637a67a-3e43-4ba3-9c63-dd1b557dcc19,5,12,2.400000,5
6ac4be27-6951-4110-953b-42994ca04dfc,6,25,4.166667,9
bdc5938a-77a5-4148-8281-898e87238451,4,38,9.500000,21
644cc752-3d2b-4bc8-8521-9c913e09170f,2,5,2.500000,3
06bae8fb-0776-4dad-ab94-34d99d38f70b,4,15,3.750000,5
91675abf-4d79-497f-8fa5-224ae0472254,10,35,3.500000,13
ece552c2-b04a-49f3-a01f-244ea2be828f,14,31,2.214286,5
e7dddb75-ce7a-4c4a-a047-cd3c7c12c4f7,10,28,2.800000,9
e43b733a-2cf6-41eb-9a50-46282a0c37fa,1,3,3.000000,3
289638d6-a850-4690-a2cd-3f4189665d44,5,16,3.200000,5
7fd39831-e264-4ed0-a0b6-8d05bbcbb38c,5,18,3.600000,7
1e4d3af4-cc42-44a9-b716-96fcf81a25a5,4,8,2.000000,3
94560f9c-6b13-4732-ac39-78f6d48a8133,8,21,2.625000,6
6ba68ba3-3aee-4198-9e5e-f659b55375bd,9,22,2.444444,8
dca7d97b-a46b-482b-b513-4c3ef1fa7dbf,5,31,6.200000,13
c49c5729-6dda-416a-91d6-3fec37394388,7,24,3.428571,5
fd026db8-dad8-4f55-8016-d469844b2862,10,30,3.000000,8
8aa0c34c-dda5-43e4-a825-202ddad15708,9,28,3.111111,10
94d77a1e-9dfa-42b7-a41e-eba20dbbf8f1,1,1,1.000000,1
cb8044c4-b13f-45a5-a981-ad46f7a15bd9,3,20,6.666667,11
70aa3c86-1745-40da-9072-13ac3ed78efd,6,31,5.166667,9
823d6947-79a9-472f-8242-e07220bcaa02,8,29,3.625000,12
5c2dcee3-4c6f-4ac5-bebf-393949ab845c,6,26,4.333333,13
050de4b3-0882-4235-9554-9a624b8850fb,7,13,1.857143,5
f2d0957c-12af-426d-8d09-fdbbb4e0de0b,2,26,13.000000,16
686a875f-c72b-4803-b21d-8a7401fe132a,11,21,1.909091,6
51e67b1a-ddcd-479b-8d42-f1d1410e814d,6,19,3.166667,6
df2d69ac-fbca-4b9e-8df4-d499bb27b403,6,26,4.333333,12
22d63a23-9d58-4c8c-b5fc-433ef6baa9fb,3,30,10.000000,18
ccf8bf15-e8fb-483c-83c9-e0523a2d0daa,7,19,2.714286,7
324e32c2-c915-4c0a-a5c3-7f7b6a758fd3,1,5,5.000000,5
af421bd7-84d7-4b0b-b621-c9b4091d1b06,6,17,2.833333,6
18812d7d-3e1e-4084-ad30-79ac968a2fa5,3,30,10.000000,18
a714a287-37fd-4f34-ad8a-46580b566abe,7,24,3.428571,7
5a772c33-5555-4594-83d5-0410a67adc71,4,16,4.000000,7
ac7c0dae-6fe3-48e3-97b7-ab62571a0eb1,12,30,2.500000,6
e9599456-8981-4cc4-b128-82ca0012fb64,4,8,2.000000,4
c07ff153-9e23-4312-a895-634db3ee5e20,10,28,2.800000,8
9e3c679e-3548-47db-a84c-2471170dd5f9,1,2,2.000000,2
7919b794-334e-42d4-ae6d-cc5e8fd3cbeb,4,11,2.750000,7
5f35250a-d81e-41b2-9564-ff94a61cfa88,1,1,1.000000,1
da1a2d7f-932d-4a30-b182-c07ecc3443ac,8,19,2.375000,8
374b89ae-6635-4710-aa3a-b1628e146d8a,4,14,3.500000,9
97c26efe-10d8-4b54-8918-61fce6c86e73,5,25,5.000000,13
ec0f4dc7-2248-4e94-bafe-6df366348cb8,2,4,2.000000,3
42a98cef-7642-414d-a916-237ceb0abbf6,5,16,3.200000,5
505a6b31-fc4e-421d-9a42-4882535d0da2,5,13,2.600000,4
6a62a318-0245-4aa5-9f3f-a6e200f8724a,9,24,2.666667,9
d8d2f244-6fe8-4084-86a0-7a0763b579ce,4,23,5.750000,13
e00872da-35ca-4faf-98f0-3eacdc654102,5,15,3.000000,7
0bf501d7-065a-4459-a4aa-29fb7b0e7d69,5,18,3.600000,6
7a26546e-0a07-423c-9e97-0ef56212920d,5,22,4.400000,15
718eaf95-e9e2-42a2-ba4c-5316b5f45fdf,4,16,4.000000,10
b5ffd988-ffeb-4513-b78a-5806be0c7dbf,7,15,2.142857,5
8144d312-23f4-4c5b-b369-7f52ee2900c9,6,19,3.166667,6
7d7d8bee-c73e-4544-a78c-2d4e29f75749,5,14,2.800000,4
e4ab94f4-8c05-4815-afbf-3470cfa23a6a,5,10,2.000000,4
519e56e4-9bbe-493d-9a82-70f9d8dc5c69,5,15,3.000000,5
23adb02f-8cae-4303-bbd5-f125e974560d,7,10,1.428571,4
9c552fa8-fe9f-4618-86af-58441f5987ae,1,15,15.000000,15
a7b146b8-7a3c-4fdc-b0cd-416fa5b618c7,7,11,1.571429,3
aea7bc17-b661-4da9-803a-347339e457bc,3,11,3.666667,6
a5f01fef-bcda-49d6-b726-2fe0d7a4e928,5,8,1.600000,3
e0d3387e-cac6-41e5-b9f5-963818301cf3,4,5,1.250000,2
667dd617-b20d-4e76-bbd8-c70e206668c5,3,4,1.333333,2
c3af36ba-81f4-4652-9523-44f2217dc0f0,1,4,4.000000,4
