assigned_id,nb_assigned_ids,nb_fingerprints,ownership,id_ownership
96646daf-6522-4699-95eb-3dfb44326e4b,2,9,0.666667,1d39f953-a08e-494e-acf6-e594832b010a
aaa1529f-0934-40a1-8d03-5f6a7a9dd0be,1,6,1.000000,e99b3521-4e62-4230-b899-85c9dbed1921
c37b92d6-a807-40fb-aef5-16b66bf287f2,1,25,1.000000,2c383b80-2256-4ece-81d4-c81290a10a14
171d425c-4c7d-4414-9191-df889f6b3a43,1,6,1.000000,c33e02f8-4665-4d6c-8781-4a5c991889da
c3079cfc-e89a-45b7-aabd-86fac47dd5ca,1,13,1.000000,d7969eaf-cd67-4ac5-b060-393d864f8525
2ac5764f-32f8-4171-8b47-a025527d74de,1,6,1.000000,9a750eec-46c2-4720-b481-a0d6f03af47b
1f20ac43-ce8d-4fe0-8baf-f9495804053c,1,4,1.000000,1a2a7fa6-a936-4e87-a513-50ea19f0483e
15351220-302f-4390-8195-ff1ba8109586,4,75,0.466667,f258256f-54bc-46fc-baca-9df34d5ff3ac
f34d79d1-1ffb-437b-bb04-d1c1e465fa3f,1,1,1.000000,3284e414-8b55-431b-996f-5e5cf9e96ed9
5fe9b7f9-3fbf-46f5-b061-9fbe14471f2f,1,37,1.000000,2bef0281-b2d9-41ac-967c-45835e5ba8c0
a427be0c-0899-49b6-b056-ce92e7b2b8d2,1,2,1.000000,7ce6f4e7-3343-4519-8d80-7b97f0fa9e57
4e983acf-90f0-43f6-b7c5-ffa749b7ae2d,1,1,1.000000,ad30762b-ff39-441d-a0f7-d388fcb65c5d
73d02edf-7b0a-4c6c-b515-7a396fced0e5,1,27,1.000000,5ac34c91-a3b4-4a11-a940-a4babf02057f
866bbc9c-9e2b-4d68-8924-b949885349a6,1,1,1.000000,6703acf0-f2c1-4b80-a158-fbbe091d3948
918dcc8a-a0d7-4a4c-8fa3-65ee1757e64f,1,1,1.000000,a3f79161-ce4f-4ec0-9c53-67b5d89375d4
e451593a-7559-4731-ac69-597373b81542,1,22,1.000000,bb86048e-c4fd-4bc1-8fda-a4fb5b391a14
5e6588f6-95e8-4307-b41d-73343395b598,1,31,1.000000,1729815c-0eca-4350-ab5c-5ce2c530fcd4
93826a13-c9ca-489f-b28a-09457d668411,1,18,1.000000,595525a1-8ff1-493d-bdef-74ecb74d182b
afef48c9-5c39-4e01-b925-1c115250abe0,1,3,1.000000,8e7f3b7f-2631-4b94-a2ae-31e8f02f07cd
bf983d98-f8d7-4a5d-8b60-6ae31c1a520f,2,48,0.750000,f4f25187-82c7-4265-9bf9-71bc8ed1701f
3ebf1a9c-a0ac-48f8-83d7-5ccf9d80ff7b,2,22,0.954545,59751180-e355-4bfc-b5a2-5c571dfc6efa
b7452657-1423-4318-8c71-5d4aa82af5d7,1,15,1.000000,b31c10f0-ddb3-4d3f-b6b1-6ac865523ec8
296a55d7-9984-409c-a65c-f9868e544d6d,1,31,1.000000,30f64336-9100-4dbf-b67b-4a2096a38da9
2782c591-f216-48fc-91ef-67b5a5c27a78,1,35,1.000000,5e3d6bde-1451-4103-89a6-c67d81f63ed6
caf45f59-9d6e-4b54-b7ae-183ba511b34b,1,26,1.000000,8e72a8bd-ae9b-460b-9573-aba4b21efb12
f24adc76-a958-42df-a020-cbdf615f16b6,1,31,1.000000,17b99863-8bfd-492d-8451-374fd7cde36c
3ca839ae-ce85-4484-889a-3fd672ed4b2f,1,5,1.000000,628a06f1-ca1e-4e6e-9b38-5e23da554b53
bf87fee5-bde5-4786-a0a1-6404eb9d182f,1,39,1.000000,15f3a523-0299-4249-8ccc-fee0b320040f
b29fae8a-52c8-4184-b857-d7097e74f18d,2,6,0.833333,8a0fe7de-deff-4ffa-acbf-192cb2d37b39
f8a62ea3-4ebe-40e3-8f5a-b88be2a969d4,1,37,1.000000,f61809d2-a428-4a2c-81e4-461ea9908687
23a55451-8c75-4d22-bcbe-ce0304edd501,1,31,1.000000,68942969-0475-4a26-931b-d1d8043a659c
cde1457f-3580-46a4-bab7-c0a28a4d3336,1,1,1.000000,1bc74fba-d84b-4bcc-9386-cb329e96d9e3
8bef6804-6dde-43e0-8d1e-c80fae6b2975,1,40,1.000000,c17f5405-360e-43d7-9b50-bccf6faf2207
11e00f05-3ea9-42df-9ce9-7fe6f97187fe,2,20,0.950000,b598bd23-8da8-4ecf-8ed7-f22321137698
b6481f02-2e92-4b46-87de-7075776e10e5,1,3,1.000000,3080614b-46eb-4c0d-b1ff-b9dc13bbc44b
c40d964b-f061-4c95-b3cb-c24ee965c13e,1,1,1.000000,d4be492d-c9ee-46a0-b1ab-076386b61b85
c7ed67d6-ade8-49d2-80d0-c48ca105b8d3,1,37,1.000000,4f84b332-20fa-45e8-b9e0-e9fd0839492a
3edf88d8-d642-4a99-ad8f-d685001a4769,1,38,1.000000,efca79c2-0b12-4ce7-a28f-68ad9193990d
5fc1aa84-b68c-4563-906a-ca9bf137b9c4,1,16,1.000000,5e1920ed-d676-4151-a8ff-1153e7b7561f
85431aa9-04ca-4b2c-b2c8-090ee487796a,2,51,0.725490,68e7ae29-15ff-402c-adc1-76d5a932c984
13cf4616-321d-41d4-a3eb-e376f238acf0,2,23,0.956522,d4be492d-c9ee-46a0-b1ab-076386b61b85
bf21bc72-0c2c-443c-905f-98c28dcbdc85,1,1,1.000000,142269c1-304f-434d-be4c-cbe566ba1379
4998be14-eb12-42a3-a798-4c302d99a582,1,39,1.000000,b8f4eb79-baaf-442b-ada2-5bcd5cf89df4
8508b7e6-38df-4a07-81ff-3c2d84c97143,1,1,1.000000,8537fdf9-7619-499b-b288-a3cfa1ee546f
9ec27b0e-3611-4ad1-a3d4-69b304d4752d,1,36,1.000000,5e5bd954-ae5a-4f7d-a16b-85bc7f3203e5
32803eeb-6d2f-4ee9-b0e0-0e97add6cd58,1,33,1.000000,adf5227c-74ef-49bf-b9fc-2fb8cf302732
07ce8409-e49e-4bf6-be9f-4956a3ad9f31,1,37,1.000000,4f2ed62c-2a18-4888-86c1-aa01ba21b64f
73293620-d929-4e34-a424-2b6d4dcc49da,1,15,1.000000,8b10f12f-516a-44ee-9e79-134d040d1ef4
0f08ba63-4b66-490b-bffc-9213f889546e,1,4,1.000000,be47e9a1-0600-40bc-8360-0fc2c99c4ca2
d8e2e006-07f4-41c4-84eb-81d114da1ce9,1,33,1.000000,21cbaff6-4d5f-4083-9edf-9523563b74ae
d8bd2162-a1d8-489d-8c85-fdfefd6fb69f,1,14,1.000000,3284e414-8b55-431b-996f-5e5cf9e96ed9
abb5651f-db2b-4e85-8663-c81c173c918d,1,13,1.000000,ad30762b-ff39-441d-a0f7-d388fcb65c5d
6051f38d-3b62-4bcc-ad16-460c5336d46e,1,19,1.000000,4d49cfb2-841d-4a04-81cb-7d1b39a507b4
b427c3c6-2b2c-4d0f-8f91-765cfda8cacb,1,19,1.000000,6703acf0-f2c1-4b80-a158-fbbe091d3948
6f8027e0-d3cc-4e55-b33d-f5e39aef3d7f,1,22,1.000000,9a8ce184-8911-4e32-be51-261497e0d919
6fe36270-7d60-4998-be8b-4d21bc656136,1,16,1.000000,49fcf025-22ca-4e4b-85b8-278b855e63b7
fc7c94d5-a70b-4f5a-aedc-6a12bdbc905f,1,39,1.000000,0062535e-d9ab-4cb0-ae8f-79133b440129
