assigned_id,nb_assigned_ids,nb_fingerprints,ownership,id_ownership
062b3007-52b8-4ee8-b445-72c1fe4c87f0,1,1,1.000000,1d39f953-a08e-494e-acf6-e594832b010a
c773d901-4662-4d58-b798-07f818b77550,1,2,1.000000,e99b3521-4e62-4230-b899-85c9dbed1921
a1fd9070-c48e-4bdc-95d6-8a28d1360e53,1,1,1.000000,2c383b80-2256-4ece-81d4-c81290a10a14
07aa5b6e-2059-43c5-a797-c0b8af80c87d,1,1,1.000000,c33e02f8-4665-4d6c-8781-4a5c991889da
69abb0e5-e037-4e26-8a4b-b18fdd75df42,1,1,1.000000,d7969eaf-cd67-4ac5-b060-393d864f8525
cc4e276b-57b6-47aa-b460-67373dcd1ef5,8,11,0.363636,5771f07a-575e-4004-a3a5-db3ee44bb1b0
a354d2a6-baf4-472d-ab2b-3a34c02c1f60,1,1,1.000000,1a2a7fa6-a936-4e87-a513-50ea19f0483e
7a220b89-19f5-4b06-9213-d8bdd3b0f17b,1,1,1.000000,2657b615-04b0-4c11-8343-1245c9c07676
921f0ede-4e2d-4cfa-84ce-22d2aed7cbda,1,1,1.000000,3284e414-8b55-431b-996f-5e5cf9e96ed9
de9d07f9-3e0d-46c1-a401-75910a753450,1,1,1.000000,2bef0281-b2d9-41ac-967c-45835e5ba8c0
7ada623f-c378-4721-877f-b5a7dae55c8a,1,1,1.000000,7ce6f4e7-3343-4519-8d80-7b97f0fa9e57
8973b031-30f9-47d4-a73f-6fc6e9387fb8,1,1,1.000000,ad30762b-ff39-441d-a0f7-d388fcb65c5d
3de07bdd-f17c-4d39-b045-13e8e04d782a,2,4,0.750000,340b7157-11e5-4463-a088-59ca98df39cd
cf9ca873-ad1d-46fc-974a-6ba9595ea092,1,1,1.000000,6703acf0-f2c1-4b80-a158-fbbe091d3948
1d2db06c-269d-421b-ab77-06c8aa035247,1,1,1.000000,a3f79161-ce4f-4ec0-9c53-67b5d89375d4
23308e43-b1e2-4653-899b-92edefd50a2e,1,1,1.000000,bb86048e-c4fd-4bc1-8fda-a4fb5b391a14
9b15e356-7ebd-460c-bbbe-88dd57697aa6,1,2,1.000000,1729815c-0eca-4350-ab5c-5ce2c530fcd4
99c8a4dc-2d91-4626-b375-380172a5d4f7,2,3,0.666667,8e7f3b7f-2631-4b94-a2ae-31e8f02f07cd
21a965b6-2407-4ffb-a8fa-1af57c39452a,1,2,1.000000,f4f25187-82c7-4265-9bf9-71bc8ed1701f
557c0e5e-d4df-4367-b549-180b25edbc16,1,1,1.000000,be62454c-9208-4099-9ed2-02aa2de09509
c860539c-19d9-4607-90ac-61ae87281f72,1,1,1.000000,b31c10f0-ddb3-4d3f-b6b1-6ac865523ec8
3707e15c-9231-4bc1-9e32-a7ec52fc7249,1,1,1.000000,30f64336-9100-4dbf-b67b-4a2096a38da9
6165ab16-b0b9-4922-b554-98060301ab9f,1,1,1.000000,5e3d6bde-1451-4103-89a6-c67d81f63ed6
d7645691-dee4-410e-a2e5-c9a3aeda0e5c,1,2,1.000000,8e72a8bd-ae9b-460b-9573-aba4b21efb12
dd55cf42-06f5-45a0-bb02-5b664fa2a1c2,1,1,1.000000,628a06f1-ca1e-4e6e-9b38-5e23da554b53
2d816f4d-847e-4470-938c-e7b99794b8cd,2,6,0.500000,15f3a523-0299-4249-8ccc-fee0b320040f
8a442741-8220-4c24-ab88-eccc98dc8fb6,1,1,1.000000,8a0fe7de-deff-4ffa-acbf-192cb2d37b39
7016ef5e-0694-4920-8c76-54ad4b8f9ee4,1,13,1.000000,f61809d2-a428-4a2c-81e4-461ea9908687
8a57c944-8fab-4ba2-8271-d0cad5fef87a,1,1,1.000000,68942969-0475-4a26-931b-d1d8043a659c
8398b39e-415c-4e47-8233-dc487f2f2a90,1,1,1.000000,1bc74fba-d84b-4bcc-9386-cb329e96d9e3
30dd000f-9c80-4208-b36a-272f50926ff2,1,1,1.000000,c17f5405-360e-43d7-9b50-bccf6faf2207
c639997b-0c67-48d2-9b11-5faebe8c907c,1,1,1.000000,29cc433b-5fc2-46f5-9183-c76d4be7a356
cc1a6894-7e3e-4491-98cb-01b969c59a14,1,1,1.000000,3080614b-46eb-4c0d-b1ff-b9dc13bbc44b
ca76ac50-e82e-443b-96b6-c016f0780748,1,1,1.000000,d4be492d-c9ee-46a0-b1ab-076386b61b85
d0fbd2b1-55b8-401d-850c-ec2b8dd7fce1,1,1,1.000000,4f84b332-20fa-45e8-b9e0-e9fd0839492a
9e412fab-a3fa-46c0-b469-e73741a2fa26,1,1,1.000000,efca79c2-0b12-4ce7-a28f-68ad9193990d
fcdad0e2-47d3-47b0-a30e-797ef9078533,1,1,1.000000,5e1920ed-d676-4151-a8ff-1153e7b7561f
d1284a5f-88ae-4c02-b62a-01aa59e82fd7,1,1,1.000000,68e7ae29-15ff-402c-adc1-76d5a932c984
14358178-9e5d-4162-aa1c-6a0698dcfbe0,1,1,1.000000,b34a8c1a-f43f-4635-9799-9891ed21239a
1f97f5f8-1445-4dc6-84c2-180b163d4051,1,2,1.000000,b8f4eb79-baaf-442b-ada2-5bcd5cf89df4
498d3a7e-a168-4c55-9079-6e739a4239ce,1,1,1.000000,8537fdf9-7619-499b-b288-a3cfa1ee546f
3f7c99ff-d059-4a32-b3dc-607c5dc27b73,1,1,1.000000,5e5bd954-ae5a-4f7d-a16b-85bc7f3203e5
191ee862-a289-41ad-a859-c799dd771e57,1,2,1.000000,adf5227c-74ef-49bf-b9fc-2fb8cf302732
6e1a90fa-c58e-4fd0-a9ea-3dfd7e4d10e7,1,1,1.000000,4f2ed62c-2a18-4888-86c1-aa01ba21b64f
c642e7a0-c479-4d4d-87ab-a3f2900cdca7,1,1,1.000000,8b10f12f-516a-44ee-9e79-134d040d1ef4
