real_id,nb_assigned_ids,nb_original_fp,ratio,max_chain
bf609a7c-229e-4dc7-82df-8162b6648e97,1,11,11.000000,11
299be603-a667-4e4b-9287-3e88c441d26c,2,9,4.500000,6
87e53473-180b-4180-830f-6999f612c755,2,5,2.500000,4
59751180-e355-4bfc-b5a2-5c571dfc6efa,2,8,4.000000,5
c1579949-3fb1-4a2a-8a10-4bcba6e0cab7,1,3,3.000000,3
92ef2ca8-10c2-4b32-a999-3af1b85502c7,2,3,1.500000,2
5b42ea58-d3a6-491a-98ea-d6cb61b21abe,2,5,2.500000,3
9c862f56-7315-43ed-9922-be53b612c26b,1,10,10.000000,10
b2adc949-f710-48f8-8159-5533f440730d,2,10,5.000000,7
7cc462c2-3438-4530-81e0-ef36b8cce783,1,4,4.000000,4
a93f061d-7038-4993-a948-be4b7034b354,1,5,5.000000,5
33ee54b5-0d80-4b24-b785-abcf45ee1e3f,2,9,4.500000,8
169a37aa-17e8-4998-adea-e8e08e08013f,2,7,3.500000,5
ae58f689-c66b-4ec7-8bea-c1ef1490288a,1,5,5.000000,5
bb4fc561-441d-4dc9-b9b0-9248820ad968,1,8,8.000000,8
1637a67a-3e43-4ba3-9c63-dd1b557dcc19,1,3,3.000000,3
6ac4be27-6951-4110-953b-42994ca04dfc,1,7,7.000000,7
bdc5938a-77a5-4148-8281-898e87238451,1,10,10.000000,10
644cc752-3d2b-4bc8-8521-9c913e09170f,1,2,2.000000,2
06bae8fb-0776-4dad-ab94-34d99d38f70b,3,4,1.333333,2
91675abf-4d79-497f-8fa5-224ae0472254,2,9,4.500000,8
ece552c2-b04a-49f3-a01f-244ea2be828f,4,8,2.000000,5
e7dddb75-ce7a-4c4a-a047-cd3c7c12c4f7,2,7,3.500000,6
e43b733a-2cf6-41eb-9a50-46282a0c37fa,1,1,1.000000,1
289638d6-a850-4690-a2cd-3f4189665d44,1,4,4.000000,4
7fd39831-e264-4ed0-a0b6-8d05bbcbb38c,1,5,5.000000,5
1e4d3af4-cc42-44a9-b716-96fcf81a25a5,1,2,2.000000,2
94560f9c-6b13-4732-ac39-78f6d48a8133,1,6,6.000000,6
6ba68ba3-3aee-4198-9e5e-f659b55375bd,3,6,2.000000,4
dca7d97b-a46b-482b-b513-4c3ef1fa7dbf,1,8,8.000000,8
c49c5729-6dda-416a-91d6-3fec37394388,2,6,3.000000,5
fd026db8-dad8-4f55-8016-d469844b2862,1,8,8.000000,8
8aa0c34c-dda5-43e4-a825-202ddad15708,1,7,7.000000,7
94d77a1e-9dfa-42b7-a41e-eba20dbbf8f1,1,1,1.000000,1
cb8044c4-b13f-45a5-a981-ad46f7a15bd9,1,5,5.000000,5
70aa3c86-1745-40da-9072-13ac3ed78efd,1,8,8.000000,8
823d6947-79a9-472f-8242-e07220bcaa02,1,8,8.000000,8
5c2dcee3-4c6f-4ac5-bebf-393949ab845c,1,7,7.000000,7
050de4b3-0882-4235-9554-9a624b8850fb,1,4,4.000000,4
f2d0957c-12af-426d-8d09-fdbbb4e0de0b,1,7,7.000000,7
686a875f-c72b-4803-b21d-8a7401fe132a,2,6,3.000000,4
51e67b1a-ddcd-479b-8d42-f1d1410e814d,2,5,2.500000,4
df2d69ac-fbca-4b9e-8df4-d499bb27b403,3,7,2.333333,3
22d63a23-9d58-4c8c-b5fc-433ef6baa9fb,3,8,2.666667,4
ccf8bf15-e8fb-483c-83c9-e0523a2d0daa,1,5,5.000000,5
324e32c2-c915-4c0a-a5c3-7f7b6a758fd3,1,2,2.000000,2
af421bd7-84d7-4b0b-b621-c9b4091d1b06,3,5,1.666667,3
18812d7d-3e1e-4084-ad30-79ac968a2fa5,1,8,8.000000,8
a714a287-37fd-4f34-ad8a-46580b566abe,2,6,3.000000,5
5a772c33-5555-4594-83d5-0410a67adc71,1,4,4.000000,4
ac7c0dae-6fe3-48e3-97b7-ab62571a0eb1,1,8,8.000000,8
e9599456-8981-4cc4-b128-82ca0012fb64,2,2,1.000000,1
c07ff153-9e23-4312-a895-634db3ee5e20,2,7,3.500000,5
9e3c679e-3548-47db-a84c-2471170dd5f9,1,1,1.000000,1
7919b794-334e-42d4-ae6d-cc5e8fd3cbeb,1,3,3.000000,3
5f35250a-d81e-41b2-9564-ff94a61cfa88,1,1,1.000000,1
da1a2d7f-932d-4a30-b182-c07ecc3443ac,3,5,1.666667,3
374b89ae-6635-4710-aa3a-b1628e146d8a,1,4,4.000000,4
97c26efe-10d8-4b54-8918-61fce6c86e73,1,7,7.000000,7
ec0f4dc7-2248-4e94-bafe-6df366348cb8,1,1,1.000000,1
42a98cef-7642-414d-a916-237ceb0abbf6,1,4,4.000000,4
505a6b31-fc4e-421d-9a42-4882535d0da2,1,4,4.000000,4
6a62a318-0245-4aa5-9f3f-a6e200f8724a,2,6,3.000000,5
d8d2f244-6fe8-4084-86a0-7a0763b579ce,1,6,6.000000,6
e00872da-35ca-4faf-98f0-3eacdc654102,1,4,4.000000,4
0bf501d7-065a-4459-a4aa-29fb7b0e7d69,1,5,5.000000,5
7a26546e-0a07-423c-9e97-0ef56212920d,1,6,6.000000,6
718eaf95-e9e2-42a2-ba4c-5316b5f45fdf,1,4,4.000000,4
b5ffd988-ffeb-4513-b78a-5806be0c7dbf,1,4,4.000000,4
8144d312-23f4-4c5b-b369-7f52ee2900c9,1,5,5.000000,5
7d7d8bee-c73e-4544-a78c-2d4e29f75749,1,4,4.000000,4
e4ab94f4-8c05-4815-afbf-3470cfa23a6a,1,3,3.000000,3
519e56e4-9bbe-493d-9a82-70f9d8dc5c69,2,4,2.000000,2
23adb02f-8cae-4303-bbd5-f125e974560d,3,3,1.000000,1
9c552fa8-fe9f-4618-86af-58441f5987ae,1,4,4.000000,4
a7b146b8-7a3c-4fdc-b0cd-416fa5b618c7,1,3,3.000000,3
aea7bc17-b661-4da9-803a-347339e457bc,1,3,3.000000,3
a5f01fef-bcda-49d6-b726-2fe0d7a4e928,1,2,2.000000,2
e0d3387e-cac6-41e5-b9f5-963818301cf3,2,2,1.000000,1
667dd617-b20d-4e76-bbd8-c70e206668c5,1,1,1.000000,1
c3af36ba-81f4-4652-9523-44f2217dc0f0,1,1,1.000000,1
