real_id,nb_assigned_ids,nb_original_fp,ratio,max_chain
2c383b80-2256-4ece-81d4-c81290a10a14,7,8,1.142857,2
5e5bd954-ae5a-4f7d-a16b-85bc7f3203e5,7,11,1.571429,2
adf5227c-74ef-49bf-b9fc-2fb8cf302732,6,9,1.500000,2
4f2ed62c-2a18-4888-86c1-aa01ba21b64f,8,10,1.250000,2
8b10f12f-516a-44ee-9e79-134d040d1ef4,3,4,1.333333,2
be47e9a1-0600-40bc-8360-0fc2c99c4ca2,2,2,1.000000,1
21cbaff6-4d5f-4083-9edf-9523563b74ae,3,9,3.000000,7
4d49cfb2-841d-4a04-81cb-7d1b39a507b4,3,6,2.000000,3
49fcf025-22ca-4e4b-85b8-278b855e63b7,4,6,1.500000,2
0062535e-d9ab-4cb0-ae8f-79133b440129,9,11,1.222222,2
639303f6-00f5-4aec-a487-291f27972688,3,3,1.000000,1
b811ccd0-a9ef-40ef-8326-d8efbf85e50f,8,10,1.250000,2
bc19c32d-a271-4dd7-b5e6-62d36d1a3128,6,11,1.833333,3
105b0c95-40d4-43ed-9328-6cbeb200183c,5,10,2.000000,4
5f118823-51ee-47bb-859f-1316523af0ed,5,10,2.000000,4
71c102e5-a364-450a-b233-6c5e2976b9d1,4,6,1.500000,3
1f84d45e-8689-42bf-9ad5-0f9c8753fbde,4,8,2.000000,3
31fa27b8-6c4d-47b2-8566-b4af4d9ca9e8,8,11,1.375000,2
a2969fda-e1ea-4d11-8d21-b5fa826c0666,2,2,1.000000,1
8758fefb-3ed1-4d64-b75d-b9e3d628eef3,4,4,1.000000,1
c28aa37d-571e-4b43-bf01-aa14eeb765e7,8,10,1.250000,2
47bad423-2418-4435-83c8-08ba94003d14,4,7,1.750000,3
b63742da-5e1c-45af-90ad-17c4303b044e,3,5,1.666667,3
5f993501-e331-41f8-88ef-8789acff3d7f,6,9,1.500000,3
15c7af42-87ad-4bc8-92fa-52ae8f2040fa,3,4,1.333333,2
7e2037cd-4943-4935-a393-43fc5c390c87,5,7,1.400000,3
36027d15-9fa5-4ada-bf4b-ed5b5daa5587,6,8,1.333333,2
340b7157-11e5-4463-a088-59ca98df39cd,7,10,1.428571,3
7df7a9b0-729a-40ef-9403-c28f90d19453,5,9,1.800000,3
0feedf09-ee01-43ea-9489-1b58a00ba227,5,9,1.800000,3
5771f07a-575e-4004-a3a5-db3ee44bb1b0,6,8,1.333333,2
ecd9aab5-ddc6-4cf9-97f2-03e3018e6076,2,2,1.000000,1
5f93621b-e9a9-451b-8d30-165dae1653c2,2,5,2.500000,4
935eb020-a824-4cdc-9442-727a6d9e019e,6,9,1.500000,3
24aa014e-055c-4925-85de-d3541e3d0bef,1,1,1.000000,1
39107c52-98c9-4a75-b505-271294fac465,11,11,1.000000,1
ad30762b-ff39-441d-a0f7-d388fcb65c5d,3,3,1.000000,1
75f1c4e9-4841-4159-a021-44ff5c150d37,1,1,1.000000,1
6c1f708c-f3e9-4d9e-a0ae-311ba42c139a,5,8,1.600000,3
10c196fc-2c76-4e4b-b628-4472949c39c3,8,11,1.375000,2
7413fd0f-0de7-4b60-b466-60b0bdd9a9c9,6,9,1.500000,4
907af844-581a-4044-8ddb-8bcc91df32f9,9,10,1.111111,2
a1e159d8-57d0-47b8-9d45-24df63d3595a,3,4,1.333333,2
039c70da-6930-47d6-bdfd-f1d429ade760,4,8,2.000000,3
f812d842-42ac-4a21-8073-f483c059ca2d,5,9,1.800000,3
34f99a24-a6bb-4995-b47c-e02f1c26a820,3,4,1.333333,2
a1a87013-2cc1-4ab5-a85b-9fd21ffffe4b,8,10,1.250000,3
b598bd23-8da8-4ecf-8ed7-f22321137698,2,6,3.000000,5
78d36156-f985-41f2-b808-8ffa7a87f4b9,6,8,1.333333,3
2f38656b-76d5-4b46-a81d-c90b96495673,8,10,1.250000,2
48a3cfba-dcdc-4833-886c-5cc284e12343,5,10,2.000000,5
618b27ad-6280-4709-8245-2f34c8e13f53,5,9,1.800000,3
028b8603-30a8-498d-97ee-f8a764ed1d88,1,1,1.000000,1
15d97e16-a8bd-47fc-90d0-a7b1505efd0b,4,5,1.250000,2
6691497e-e3b6-4698-a5e3-35f282f0eb8d,5,6,1.200000,2
faede4bf-624b-414f-8bff-7f3bbfc74f7b,7,9,1.285714,2
f6f0f4cc-1446-4e9b-8217-0e87c459d01d,5,5,1.000000,1
5d6b65a6-6a87-4085-900c-575ab429c359,8,9,1.125000,2
06b6d1b3-dda3-4743-96f5-a45079ab6996,1,1,1.000000,1
